DateTime,Load_kW,Voltage,Temperature
2024-10-25 10:00:00,55.83,229.55,34.86
2024-10-25 11:00:00,52.59,229.94,32.25
2024-10-25 12:00:00,45.64,230.12,27.84
2024-10-25 13:00:00,45.71,230.06,24.94
2024-10-25 14:00:00,42.79,229.54,22.55
2024-10-25 15:00:00,41.03,230.66,20.91
2024-10-25 16:00:00,34.66,229.27,19.33
2024-10-25 17:00:00,35.28,228.71,17.77
2024-10-25 18:00:00,35.02,230.23,18.11
2024-10-25 19:00:00,36.08,230.94,19.68
2024-10-25 20:00:00,38.89,228.88,20.71
2024-10-25 21:00:00,42.14,227.35,23.48
2024-10-25 22:00:00,47.3,230.36,26.41
2024-10-25 23:00:00,49.14,229.78,29.03
2024-10-26 00:00:00,47.36,228.84,31.1
2024-10-26 01:00:00,49.77,228.87,34.3
2024-10-26 02:00:00,56.12,231.08,37.21
2024-10-26 03:00:00,56.31,230.98,38.88
2024-10-26 04:00:00,57.91,229.55,40.62
2024-10-26 05:00:00,62.24,230.21,40.56
2024-10-26 06:00:00,60.66,228.83,41.2
2024-10-26 07:00:00,58.62,230.45,39.49
2024-10-26 08:00:00,58.89,230.69,37.88
2024-10-26 09:00:00,53.74,229.86,36.14
2024-10-26 10:00:00,48.46,229.98,33.31
2024-10-26 11:00:00,47.02,230.01,29.67
2024-10-26 12:00:00,43.73,230.3,27.97
2024-10-26 13:00:00,38.31,230.39,23.98
2024-10-26 14:00:00,36.14,229.51,22.53
2024-10-26 15:00:00,31.18,230.02,19.07
2024-10-26 16:00:00,32.34,229.08,18.14
2024-10-26 17:00:00,28.63,230.23,17.74
2024-10-26 18:00:00,31.08,230.42,18.83
2024-10-26 19:00:00,30.52,229.89,18.55
2024-10-26 20:00:00,27.6,230.34,20.07
2024-10-26 21:00:00,35.06,231.09,21.9
2024-10-26 22:00:00,37.26,230.13,24.6
2024-10-26 23:00:00,41.29,229.76,27.5
2024-10-27 00:00:00,45.15,231.1,31.94
2024-10-27 01:00:00,55.35,229.44,34.93
2024-10-27 02:00:00,53.27,229.65,35.63
2024-10-27 03:00:00,58.01,230.75,38.97
2024-10-27 04:00:00,57.48,229.69,39.61
2024-10-27 05:00:00,58.2,231.14,40.49
2024-10-27 06:00:00,57.76,229.06,40.5
2024-10-27 07:00:00,61.56,231.06,40.17
2024-10-27 08:00:00,56.41,230.38,38.26
2024-10-27 09:00:00,55.22,229.16,36.34
2024-10-27 10:00:00,49.17,230.89,32.87
2024-10-27 11:00:00,46.6,229.68,30.72
2024-10-27 12:00:00,38.4,230.78,26.44
2024-10-27 13:00:00,37.69,229.32,24.7
2024-10-27 14:00:00,34.35,230.59,21.93
2024-10-27 15:00:00,31.62,230.15,20.36
2024-10-27 16:00:00,32.08,232.15,19.11
2024-10-27 17:00:00,30.83,228.95,17.49
2024-10-27 18:00:00,29.09,229.96,17.7
2024-10-27 19:00:00,30.02,227.8,18.76
2024-10-27 20:00:00,32.63,230.99,20.17
2024-10-27 21:00:00,37.12,228.23,22.68
2024-10-27 22:00:00,39.92,229.62,26.25
2024-10-27 23:00:00,42.26,229.52,28.73
2024-10-28 00:00:00,51.03,230.11,32.25
2024-10-28 01:00:00,56.12,231.33,34.73
2024-10-28 02:00:00,60.69,230.32,36.99
2024-10-28 03:00:00,60.98,229.93,38.71
2024-10-28 04:00:00,62.7,229.83,40.05
2024-10-28 05:00:00,68.89,229.76,42.41
2024-10-28 06:00:00,63.67,231.07,41.74
2024-10-28 07:00:00,63.24,228.16,40.11
2024-10-28 08:00:00,61.59,229.97,38.29
2024-10-28 09:00:00,59.09,229.38,37.71
2024-10-28 10:00:00,55.01,229.88,33.76
2024-10-28 11:00:00,50.86,230.68,31.15
2024-10-28 12:00:00,45.26,230.54,27.86
2024-10-28 13:00:00,44.35,230.45,25.42
2024-10-28 14:00:00,42.27,230.21,23.37
2024-10-28 15:00:00,39.46,230.35,20.17
2024-10-28 16:00:00,35.7,228.43,19.35
2024-10-28 17:00:00,36.87,230.35,19.38
2024-10-28 18:00:00,38.72,228.17,18.7
2024-10-28 19:00:00,38.34,230.01,19.67
2024-10-28 20:00:00,37.3,229.85,21.06
2024-10-28 21:00:00,41.0,230.71,23.35
2024-10-28 22:00:00,46.86,230.09,25.86
2024-10-28 23:00:00,47.66,228.8,29.35
2024-10-29 00:00:00,52.32,229.38,31.44
2024-10-29 01:00:00,55.62,229.71,35.32
2024-10-29 02:00:00,59.5,230.55,36.13
2024-10-29 03:00:00,61.89,229.41,39.46
2024-10-29 04:00:00,67.9,231.23,40.95
2024-10-29 05:00:00,63.38,229.83,40.53
2024-10-29 06:00:00,68.64,229.35,41.98
2024-10-29 07:00:00,63.37,230.9,40.94
2024-10-29 08:00:00,60.99,229.59,37.43
2024-10-29 09:00:00,60.0,228.85,36.87
2024-10-29 10:00:00,56.1,229.24,33.5
2024-10-29 11:00:00,52.54,230.08,30.69
2024-10-29 12:00:00,50.11,230.58,28.04
2024-10-29 13:00:00,40.78,229.33,25.67
2024-10-29 14:00:00,38.53,230.28,22.17
2024-10-29 15:00:00,35.72,228.39,20.92
2024-10-29 16:00:00,37.41,230.57,19.12
2024-10-29 17:00:00,34.41,229.59,18.7
2024-10-29 18:00:00,33.72,231.29,18.87
2024-10-29 19:00:00,31.59,230.3,18.97
2024-10-29 20:00:00,40.63,230.45,21.2
2024-10-29 21:00:00,41.08,229.86,22.98
2024-10-29 22:00:00,46.67,229.31,27.11
2024-10-29 23:00:00,48.39,231.54,29.31
2024-10-30 00:00:00,50.59,229.68,30.93
2024-10-30 01:00:00,53.96,230.48,34.59
2024-10-30 02:00:00,60.82,228.6,37.41
2024-10-30 03:00:00,63.22,229.15,39.88
2024-10-30 04:00:00,63.57,230.63,40.5
2024-10-30 05:00:00,62.62,229.15,40.28
2024-10-30 06:00:00,63.64,229.55,41.54
2024-10-30 07:00:00,61.83,230.79,39.92
2024-10-30 08:00:00,60.95,230.14,39.33
2024-10-30 09:00:00,57.09,229.3,36.58
2024-10-30 10:00:00,53.93,229.4,33.52
2024-10-30 11:00:00,46.38,230.6,30.41
2024-10-30 12:00:00,47.18,229.84,28.13
2024-10-30 13:00:00,42.88,230.47,24.24
2024-10-30 14:00:00,38.02,229.98,22.65
2024-10-30 15:00:00,36.68,230.55,20.97
2024-10-30 16:00:00,39.74,230.9,19.77
2024-10-30 17:00:00,36.52,229.56,18.12
2024-10-30 18:00:00,35.11,230.71,18.67
2024-10-30 19:00:00,37.56,230.79,19.66
2024-10-30 20:00:00,38.75,231.2,21.91
2024-10-30 21:00:00,44.74,229.18,23.9
2024-10-30 22:00:00,44.64,230.4,25.55
2024-10-30 23:00:00,48.6,230.07,28.04
2024-10-31 00:00:00,53.25,230.24,32.28
2024-10-31 01:00:00,52.63,230.04,34.43
2024-10-31 02:00:00,60.94,229.86,38.6
2024-10-31 03:00:00,63.99,232.24,38.98
2024-10-31 04:00:00,65.51,230.56,41.2
2024-10-31 05:00:00,63.37,230.39,41.42
2024-10-31 06:00:00,61.86,230.83,41.32
2024-10-31 07:00:00,65.34,230.38,40.88
2024-10-31 08:00:00,62.49,231.63,39.11
2024-10-31 09:00:00,55.97,230.53,36.59
2024-10-31 10:00:00,55.01,230.28,33.01
2024-10-31 11:00:00,53.39,229.86,31.09
2024-10-31 12:00:00,45.83,229.76,28.3
2024-10-31 13:00:00,45.98,230.34,25.85
2024-10-31 14:00:00,40.95,230.49,22.61
2024-10-31 15:00:00,37.18,229.38,19.79
2024-10-31 16:00:00,34.81,229.23,18.37
2024-10-31 17:00:00,35.77,229.74,19.33
2024-10-31 18:00:00,35.45,231.38,18.81
2024-10-31 19:00:00,36.25,230.42,17.74
2024-10-31 20:00:00,39.92,230.5,21.81
2024-10-31 21:00:00,38.99,229.98,22.53
2024-10-31 22:00:00,46.56,231.23,25.78
2024-10-31 23:00:00,48.79,230.2,29.4
2024-11-01 00:00:00,53.73,229.05,31.95
2024-11-01 01:00:00,55.84,229.64,34.91
2024-11-01 02:00:00,59.6,230.51,37.72
2024-11-01 03:00:00,62.42,229.93,40.14
2024-11-01 04:00:00,65.0,230.07,40.4
2024-11-01 05:00:00,64.84,229.25,41.7
2024-11-01 06:00:00,64.6,230.32,41.6
2024-11-01 07:00:00,67.14,228.96,40.26
2024-11-01 08:00:00,63.07,231.49,38.6
2024-11-01 09:00:00,61.82,229.88,36.72
2024-11-01 10:00:00,56.07,229.48,33.98
2024-11-01 11:00:00,51.17,227.96,31.34
2024-11-01 12:00:00,46.88,229.97,27.67
2024-11-01 13:00:00,43.99,230.49,25.65
2024-11-01 14:00:00,40.12,228.9,22.63
2024-11-01 15:00:00,39.06,229.91,21.63
2024-11-01 16:00:00,36.21,230.69,19.97
2024-11-01 17:00:00,31.12,229.45,17.7
2024-11-01 18:00:00,37.47,230.8,19.08
2024-11-01 19:00:00,37.33,230.31,19.47
2024-11-01 20:00:00,40.84,229.75,21.58
2024-11-01 21:00:00,40.29,228.8,23.51
2024-11-01 22:00:00,45.27,229.09,25.76
2024-11-01 23:00:00,48.0,230.4,29.16
2024-11-02 00:00:00,44.28,229.89,30.92
2024-11-02 01:00:00,48.3,230.18,35.27
2024-11-02 02:00:00,55.72,230.39,37.92
2024-11-02 03:00:00,59.07,229.03,39.21
2024-11-02 04:00:00,61.24,229.22,41.41
2024-11-02 05:00:00,58.71,229.74,41.19
2024-11-02 06:00:00,60.97,229.87,40.68
2024-11-02 07:00:00,57.65,229.77,39.82
2024-11-02 08:00:00,56.89,229.26,38.67
2024-11-02 09:00:00,50.76,230.35,35.64
2024-11-02 10:00:00,50.86,229.84,33.68
2024-11-02 11:00:00,43.33,231.37,30.21
2024-11-02 12:00:00,41.0,229.52,27.15
2024-11-02 13:00:00,39.99,229.56,25.14
2024-11-02 14:00:00,32.61,230.48,21.09
2024-11-02 15:00:00,30.0,230.69,19.57
2024-11-02 16:00:00,28.11,230.18,18.77
2024-11-02 17:00:00,28.08,230.0,17.84
2024-11-02 18:00:00,27.74,230.42,17.82
2024-11-02 19:00:00,31.16,228.87,19.17
2024-11-02 20:00:00,34.02,229.82,20.4
2024-11-02 21:00:00,35.68,230.56,23.24
2024-11-02 22:00:00,39.79,231.08,25.83
2024-11-02 23:00:00,43.55,228.78,29.3
2024-11-03 00:00:00,47.89,228.65,31.47
2024-11-03 01:00:00,56.47,229.83,34.42
2024-11-03 02:00:00,55.12,229.14,37.55
2024-11-03 03:00:00,54.66,230.82,37.86
2024-11-03 04:00:00,57.08,230.87,40.54
2024-11-03 05:00:00,58.51,230.83,40.19
2024-11-03 06:00:00,61.31,229.1,41.27
2024-11-03 07:00:00,57.35,232.16,39.39
2024-11-03 08:00:00,58.25,230.23,38.33
2024-11-03 09:00:00,49.92,230.41,36.59
2024-11-03 10:00:00,48.7,230.6,34.02
2024-11-03 11:00:00,43.75,229.78,30.91
2024-11-03 12:00:00,38.19,228.64,26.43
2024-11-03 13:00:00,42.86,229.55,25.51
2024-11-03 14:00:00,35.32,230.05,22.49
2024-11-03 15:00:00,36.25,229.36,20.34
2024-11-03 16:00:00,28.77,229.99,18.21
2024-11-03 17:00:00,31.64,230.84,17.67
2024-11-03 18:00:00,26.18,230.83,17.6
2024-11-03 19:00:00,30.25,229.86,19.61
2024-11-03 20:00:00,36.17,228.91,21.19
2024-11-03 21:00:00,36.8,230.55,22.92
2024-11-03 22:00:00,40.33,229.19,25.33
2024-11-03 23:00:00,39.47,230.39,28.06
2024-11-04 00:00:00,52.22,229.63,32.08
2024-11-04 01:00:00,56.23,230.53,34.33
2024-11-04 02:00:00,62.58,230.27,37.67
2024-11-04 03:00:00,61.28,229.34,39.98
2024-11-04 04:00:00,63.54,230.55,41.01
2024-11-04 05:00:00,63.82,230.07,41.83
2024-11-04 06:00:00,64.6,228.73,41.51
2024-11-04 07:00:00,64.37,229.63,39.98
2024-11-04 08:00:00,59.13,230.74,38.22
2024-11-04 09:00:00,55.41,230.69,35.98
2024-11-04 10:00:00,53.65,231.98,33.47
2024-11-04 11:00:00,55.74,230.08,30.43
2024-11-04 12:00:00,42.57,230.62,28.28
2024-11-04 13:00:00,44.67,229.87,24.95
2024-11-04 14:00:00,40.83,231.07,23.26
2024-11-04 15:00:00,38.32,229.84,20.95
2024-11-04 16:00:00,36.81,229.45,19.09
2024-11-04 17:00:00,35.24,229.78,19.07
2024-11-04 18:00:00,35.42,229.86,18.61
2024-11-04 19:00:00,37.34,229.35,19.71
2024-11-04 20:00:00,39.91,229.87,21.0
2024-11-04 21:00:00,40.12,229.61,24.05
2024-11-04 22:00:00,44.94,230.95,26.6
2024-11-04 23:00:00,49.78,229.3,28.71
2024-11-05 00:00:00,50.12,230.07,32.13
2024-11-05 01:00:00,58.11,230.95,35.53
2024-11-05 02:00:00,60.81,230.7,38.24
2024-11-05 03:00:00,63.63,230.23,39.79
2024-11-05 04:00:00,60.46,229.04,40.24
2024-11-05 05:00:00,65.04,229.71,42.34
2024-11-05 06:00:00,62.58,228.74,41.01
2024-11-05 07:00:00,62.29,229.69,39.85
2024-11-05 08:00:00,62.55,219.86,39.08
2024-11-05 09:00:00,60.04,219.52,36.85
2024-11-05 10:00:00,52.7,217.8,34.28
2024-11-05 11:00:00,52.21,230.27,31.75
2024-11-05 12:00:00,49.74,229.69,27.77
2024-11-05 13:00:00,43.08,230.0,25.61
2024-11-05 14:00:00,40.25,230.02,21.94
2024-11-05 15:00:00,37.27,230.93,20.74
2024-11-05 16:00:00,33.94,231.43,19.75
2024-11-05 17:00:00,33.93,230.19,18.24
2024-11-05 18:00:00,35.3,228.91,18.25
2024-11-05 19:00:00,35.73,230.3,19.35
2024-11-05 20:00:00,37.06,229.24,21.62
2024-11-05 21:00:00,42.73,229.59,23.48
2024-11-05 22:00:00,45.51,228.97,27.67
2024-11-05 23:00:00,47.58,229.27,28.52
2024-11-06 00:00:00,54.66,229.77,32.42
2024-11-06 01:00:00,59.27,230.21,35.29
2024-11-06 02:00:00,61.04,230.18,37.12
2024-11-06 03:00:00,60.91,229.41,39.15
2024-11-06 04:00:00,65.15,229.95,41.35
2024-11-06 05:00:00,62.43,230.56,40.33
2024-11-06 06:00:00,61.66,229.41,40.82
2024-11-06 07:00:00,66.26,232.06,40.71
2024-11-06 08:00:00,59.6,230.54,39.12
2024-11-06 09:00:00,61.27,228.98,36.71
2024-11-06 10:00:00,54.68,229.92,33.55
2024-11-06 11:00:00,49.59,230.6,30.71
2024-11-06 12:00:00,48.96,229.7,27.69
2024-11-06 13:00:00,43.55,229.5,25.1
2024-11-06 14:00:00,40.25,229.58,22.24
2024-11-06 15:00:00,38.0,229.03,20.17
2024-11-06 16:00:00,36.8,229.5,19.11
2024-11-06 17:00:00,40.5,229.98,18.65
2024-11-06 18:00:00,38.09,231.95,18.62
2024-11-06 19:00:00,36.91,229.89,19.24
2024-11-06 20:00:00,35.81,231.13,20.82
2024-11-06 21:00:00,45.45,229.54,24.5
2024-11-06 22:00:00,46.39,229.72,26.8
2024-11-06 23:00:00,52.55,229.46,29.53
2024-11-07 00:00:00,53.41,229.75,32.37
2024-11-07 01:00:00,55.94,230.87,35.41
2024-11-07 02:00:00,58.77,229.25,37.47
2024-11-07 03:00:00,64.16,231.12,40.02
2024-11-07 04:00:00,62.16,230.16,39.99
2024-11-07 05:00:00,64.41,230.3,41.6
2024-11-07 06:00:00,62.29,229.98,41.47
2024-11-07 07:00:00,61.85,230.28,40.34
2024-11-07 08:00:00,60.33,229.29,39.08
2024-11-07 09:00:00,56.77,231.9,36.12
2024-11-07 10:00:00,57.25,230.21,34.44
2024-11-07 11:00:00,50.63,230.41,30.84
2024-11-07 12:00:00,50.41,228.9,28.58
2024-11-07 13:00:00,43.82,230.14,24.95
2024-11-07 14:00:00,40.39,230.76,22.6
2024-11-07 15:00:00,38.64,230.32,20.54
2024-11-07 16:00:00,35.22,229.67,19.11
2024-11-07 17:00:00,33.16,229.82,18.04
2024-11-07 18:00:00,34.21,229.0,18.36
2024-11-07 19:00:00,38.11,231.18,19.94
2024-11-07 20:00:00,37.26,230.5,20.92
2024-11-07 21:00:00,41.68,231.05,23.44
2024-11-07 22:00:00,47.71,229.71,25.97
2024-11-07 23:00:00,46.7,228.72,28.62
2024-11-08 00:00:00,54.48,230.19,32.5
2024-11-08 01:00:00,56.77,229.06,34.72
2024-11-08 02:00:00,57.83,230.06,36.68
2024-11-08 03:00:00,63.65,229.94,39.92
2024-11-08 04:00:00,64.55,229.26,41.1
2024-11-08 05:00:00,64.97,230.19,41.37
2024-11-08 06:00:00,67.23,229.69,41.1
2024-11-08 07:00:00,58.24,229.51,39.54
2024-11-08 08:00:00,63.88,229.17,39.33
2024-11-08 09:00:00,61.56,231.06,37.04
2024-11-08 10:00:00,54.11,230.3,32.69
2024-11-08 11:00:00,53.73,229.93,31.31
2024-11-08 12:00:00,45.57,230.47,27.43
2024-11-08 13:00:00,43.7,230.32,25.44
2024-11-08 14:00:00,40.15,228.96,22.66
2024-11-08 15:00:00,34.07,228.46,20.6
2024-11-08 16:00:00,35.62,230.46,20.02
2024-11-08 17:00:00,34.3,231.38,18.85
2024-11-08 18:00:00,42.05,229.52,19.52
2024-11-08 19:00:00,38.52,229.58,19.69
2024-11-08 20:00:00,39.92,229.78,21.15
2024-11-08 21:00:00,41.02,230.44,24.27
2024-11-08 22:00:00,44.99,229.86,27.01
2024-11-08 23:00:00,47.94,229.06,28.91
2024-11-09 00:00:00,49.37,229.92,31.23
2024-11-09 01:00:00,50.43,229.94,34.77
2024-11-09 02:00:00,56.87,230.7,37.33
2024-11-09 03:00:00,54.26,229.56,38.49
2024-11-09 04:00:00,59.8,231.68,39.59
2024-11-09 05:00:00,58.72,229.71,40.75
2024-11-09 06:00:00,58.51,229.08,41.35
2024-11-09 07:00:00,60.01,230.64,39.42
2024-11-09 08:00:00,57.66,228.92,38.74
2024-11-09 09:00:00,58.72,230.77,37.28
2024-11-09 10:00:00,49.98,230.05,33.45
2024-11-09 11:00:00,42.24,229.64,30.03
2024-11-09 12:00:00,44.32,229.61,27.9
2024-11-09 13:00:00,38.5,229.81,25.33
2024-11-09 14:00:00,31.64,230.12,22.59
2024-11-09 15:00:00,33.07,230.8,20.05
2024-11-09 16:00:00,32.79,228.12,18.5
2024-11-09 17:00:00,30.89,229.48,17.73
2024-11-09 18:00:00,29.42,229.83,18.02
2024-11-09 19:00:00,30.17,229.54,19.34
2024-11-09 20:00:00,35.24,229.66,20.64
2024-11-09 21:00:00,34.29,229.99,23.0
2024-11-09 22:00:00,38.54,230.3,25.03
2024-11-09 23:00:00,44.03,230.23,28.86
2024-11-10 00:00:00,49.31,229.12,30.8
2024-11-10 01:00:00,52.32,228.81,33.97
2024-11-10 02:00:00,54.18,230.43,38.32
2024-11-10 03:00:00,57.06,229.5,38.53
2024-11-10 04:00:00,58.57,230.2,39.79
2024-11-10 05:00:00,59.49,229.41,40.79
2024-11-10 06:00:00,61.81,231.57,40.45
2024-11-10 07:00:00,56.82,229.48,39.17
2024-11-10 08:00:00,59.63,228.69,38.85
2024-11-10 09:00:00,53.54,228.34,35.5
2024-11-10 10:00:00,48.6,229.8,33.92
2024-11-10 11:00:00,48.31,230.35,30.59
2024-11-10 12:00:00,42.67,230.25,28.22
2024-11-10 13:00:00,37.58,230.29,24.99
2024-11-10 14:00:00,33.81,230.02,21.49
2024-11-10 15:00:00,33.38,230.16,20.5
2024-11-10 16:00:00,32.93,229.19,18.97
2024-11-10 17:00:00,31.23,230.95,18.78
2024-11-10 18:00:00,31.06,228.41,17.62
2024-11-10 19:00:00,28.83,228.5,17.78
2024-11-10 20:00:00,32.93,230.85,20.62
2024-11-10 21:00:00,39.82,230.88,23.12
2024-11-10 22:00:00,35.43,231.19,25.24
2024-11-10 23:00:00,45.25,229.14,28.39
2024-11-11 00:00:00,47.91,230.78,31.21
2024-11-11 01:00:00,61.78,229.14,35.57
2024-11-11 02:00:00,58.92,230.67,37.58
2024-11-11 03:00:00,61.06,231.3,38.89
2024-11-11 04:00:00,62.53,229.9,39.95
2024-11-11 05:00:00,65.36,230.06,41.45
2024-11-11 06:00:00,63.03,229.41,40.92
2024-11-11 07:00:00,61.39,228.85,40.17
2024-11-11 08:00:00,60.39,230.72,38.66
2024-11-11 09:00:00,60.39,230.33,36.37
2024-11-11 10:00:00,54.9,231.88,33.27
2024-11-11 11:00:00,50.17,230.15,30.95
2024-11-11 12:00:00,48.19,228.06,28.13
2024-11-11 13:00:00,40.67,229.03,23.87
2024-11-11 14:00:00,38.62,230.66,22.82
2024-11-11 15:00:00,34.61,230.23,20.73
2024-11-11 16:00:00,36.34,229.6,19.6
2024-11-11 17:00:00,35.7,229.53,18.03
2024-11-11 18:00:00,35.38,230.22,18.82
2024-11-11 19:00:00,35.38,229.57,19.83
2024-11-11 20:00:00,39.26,229.69,21.72
2024-11-11 21:00:00,42.2,231.33,22.8
2024-11-11 22:00:00,45.07,230.98,25.83
2024-11-11 23:00:00,48.98,228.88,29.83
2024-11-12 00:00:00,52.96,231.18,31.45
2024-11-12 01:00:00,56.48,229.33,34.67
2024-11-12 02:00:00,59.63,230.54,37.26
2024-11-12 03:00:00,63.03,229.91,39.67
2024-11-12 04:00:00,65.3,229.82,41.4
2024-11-12 05:00:00,66.94,229.41,41.15
2024-11-12 06:00:00,63.37,230.74,40.61
2024-11-12 07:00:00,62.72,230.96,40.69
2024-11-12 08:00:00,60.97,230.73,38.93
2024-11-12 09:00:00,58.59,229.93,37.84
2024-11-12 10:00:00,51.01,230.1,34.24
2024-11-12 11:00:00,52.21,229.95,30.8
2024-11-12 12:00:00,48.31,230.13,28.54
2024-11-12 13:00:00,44.14,229.87,25.4
2024-11-12 14:00:00,42.63,229.99,22.31
2024-11-12 15:00:00,38.43,229.68,19.85
2024-11-12 16:00:00,36.52,230.25,19.02
2024-11-12 17:00:00,34.71,230.0,19.47
2024-11-12 18:00:00,33.57,230.42,18.41
2024-11-12 19:00:00,36.04,228.8,19.42
2024-11-12 20:00:00,41.07,231.82,21.45
2024-11-12 21:00:00,39.43,230.39,22.95
2024-11-12 22:00:00,47.04,229.45,25.87
2024-11-12 23:00:00,50.67,230.71,28.84
2024-11-13 00:00:00,54.32,230.3,32.16
2024-11-13 01:00:00,56.1,230.38,35.35
2024-11-13 02:00:00,58.8,229.47,37.1
2024-11-13 03:00:00,61.79,229.15,39.55
2024-11-13 04:00:00,61.49,230.33,40.65
2024-11-13 05:00:00,64.32,230.38,41.86
2024-11-13 06:00:00,65.36,230.37,42.13
2024-11-13 07:00:00,62.71,229.97,39.36
2024-11-13 08:00:00,61.12,230.28,38.83
2024-11-13 09:00:00,60.48,229.54,36.59
2024-11-13 10:00:00,50.28,230.42,33.49
2024-11-13 11:00:00,52.5,230.68,30.47
2024-11-13 12:00:00,46.67,231.37,27.43
2024-11-13 13:00:00,43.76,230.45,24.95
2024-11-13 14:00:00,38.11,230.75,22.74
2024-11-13 15:00:00,36.06,230.12,20.53
2024-11-13 16:00:00,36.8,230.1,18.32
2024-11-13 17:00:00,33.68,229.82,17.77
2024-11-13 18:00:00,35.23,229.39,18.51
2024-11-13 19:00:00,32.64,229.23,19.04
2024-11-13 20:00:00,38.15,229.59,21.29
2024-11-13 21:00:00,42.88,229.78,24.34
2024-11-13 22:00:00,43.04,230.37,26.39
2024-11-13 23:00:00,49.78,228.56,29.96
2024-11-14 00:00:00,50.69,232.15,30.98
2024-11-14 01:00:00,58.57,229.22,35.66
2024-11-14 02:00:00,59.34,229.88,38.13
2024-11-14 03:00:00,58.27,230.65,39.25
2024-11-14 04:00:00,68.13,228.94,41.33
2024-11-14 05:00:00,65.84,230.38,41.44
2024-11-14 06:00:00,65.81,229.38,40.71
2024-11-14 07:00:00,63.19,231.34,39.3
2024-11-14 08:00:00,60.83,230.93,39.05
2024-11-14 09:00:00,60.48,229.64,36.77
2024-11-14 10:00:00,54.3,230.61,33.37
2024-11-14 11:00:00,47.87,229.5,30.58
2024-11-14 12:00:00,47.89,230.05,28.85
2024-11-14 13:00:00,42.32,230.84,23.46
2024-11-14 14:00:00,40.32,229.49,22.56
2024-11-14 15:00:00,35.52,229.6,20.44
2024-11-14 16:00:00,35.18,230.02,19.37
2024-11-14 17:00:00,37.4,230.65,19.94
2024-11-14 18:00:00,34.6,228.29,18.6
2024-11-14 19:00:00,36.33,228.89,19.83
2024-11-14 20:00:00,34.72,230.67,20.52
2024-11-14 21:00:00,42.35,231.16,23.74
2024-11-14 22:00:00,45.07,229.19,26.35
2024-11-14 23:00:00,48.11,229.78,29.64
2024-11-15 00:00:00,50.58,230.02,32.62
2024-11-15 01:00:00,52.93,230.58,34.2
2024-11-15 02:00:00,59.44,230.78,38.12
2024-11-15 03:00:00,64.37,231.02,39.81
2024-11-15 04:00:00,62.81,229.42,40.39
2024-11-15 05:00:00,65.28,230.28,41.6
2024-11-15 06:00:00,65.22,230.76,41.71
2024-11-15 07:00:00,62.84,230.01,39.58
2024-11-15 08:00:00,61.84,229.42,37.72
2024-11-15 09:00:00,60.07,231.18,35.82
2024-11-15 10:00:00,54.56,229.25,33.73
2024-11-15 11:00:00,51.46,229.41,30.66
2024-11-15 12:00:00,47.72,229.85,27.55
2024-11-15 13:00:00,45.53,230.23,24.84
2024-11-15 14:00:00,35.35,230.48,22.73
2024-11-15 15:00:00,36.57,230.2,20.09
2024-11-15 16:00:00,34.81,229.34,18.38
2024-11-15 17:00:00,36.55,229.77,19.11
2024-11-15 18:00:00,35.49,230.98,18.45
2024-11-15 19:00:00,32.32,229.48,19.2
2024-11-15 20:00:00,38.62,230.39,21.3
2024-11-15 21:00:00,46.47,231.06,24.68
2024-11-15 22:00:00,45.34,231.01,26.55
2024-11-15 23:00:00,50.94,230.29,28.99
2024-11-16 00:00:00,47.96,230.75,31.89
2024-11-16 01:00:00,53.26,229.61,34.01
2024-11-16 02:00:00,55.1,229.73,37.1
2024-11-16 03:00:00,58.95,230.46,39.34
2024-11-16 04:00:00,59.98,230.07,40.69
2024-11-16 05:00:00,58.67,230.57,40.76
2024-11-16 06:00:00,60.89,229.71,40.96
2024-11-16 07:00:00,60.05,230.01,39.62
2024-11-16 08:00:00,51.47,229.71,37.83
2024-11-16 09:00:00,53.06,229.56,36.28
2024-11-16 10:00:00,49.11,230.24,32.91
2024-11-16 11:00:00,46.61,228.58,30.28
2024-11-16 12:00:00,39.48,229.15,27.91
2024-11-16 13:00:00,38.18,228.8,23.93
2024-11-16 14:00:00,34.89,230.63,22.37
2024-11-16 15:00:00,28.84,230.26,19.09
2024-11-16 16:00:00,33.59,229.57,19.58
2024-11-16 17:00:00,31.18,229.67,18.54
2024-11-16 18:00:00,31.25,230.74,19.12
2024-11-16 19:00:00,32.31,229.3,18.32
2024-11-16 20:00:00,29.72,230.52,21.19
2024-11-16 21:00:00,40.61,229.7,24.48
2024-11-16 22:00:00,39.42,228.66,25.31
2024-11-16 23:00:00,44.24,229.99,28.65
2024-11-17 00:00:00,47.62,230.37,31.74
2024-11-17 01:00:00,51.38,231.59,33.65
2024-11-17 02:00:00,55.32,230.51,36.77
2024-11-17 03:00:00,56.47,229.22,39.12
2024-11-17 04:00:00,58.0,229.07,39.49
2024-11-17 05:00:00,58.41,228.09,40.68
2024-11-17 06:00:00,59.71,229.16,40.91
2024-11-17 07:00:00,56.75,228.49,39.79
2024-11-17 08:00:00,55.61,229.81,37.74
2024-11-17 09:00:00,56.11,230.13,35.93
2024-11-17 10:00:00,49.9,231.4,32.28
2024-11-17 11:00:00,47.36,229.66,30.37
2024-11-17 12:00:00,41.98,230.19,27.39
2024-11-17 13:00:00,35.97,229.68,24.37
2024-11-17 14:00:00,32.38,229.15,22.57
2024-11-17 15:00:00,33.36,231.66,19.75
2024-11-17 16:00:00,31.39,230.8,18.96
